,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Hour
6638,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_122000.WAV,GRABADOR-SDZG-AM-11,20190619_122000.WAV,46080360,1,1,384000,768000,16,19.06.2019 12:20,60.00046875,,Recorded at 12:20:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:35:32-08:00,WAV,WAV,audio/x-wav,12
6935,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190621_135000.WAV,GRABADOR-SDZG-AM-11,20190621_135000.WAV,46080360,1,1,384000,768000,16,21.06.2019 13:50,60.00046875,,Recorded at 13:50:00 21/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:01:07-08:00,WAV,WAV,audio/x-wav,13
8091,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_143000.WAV,GRABADOR-SDZG-AM-11,20190629_143000.WAV,46080360,1,1,384000,768000,16,29.06.2019 14:30,60.00046875,,Recorded at 14:30:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:40:57-08:00,WAV,WAV,audio/x-wav,14
7954,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_154000.WAV,GRABADOR-SDZG-AM-11,20190628_154000.WAV,46080360,1,1,384000,768000,16,28.06.2019 15:40,60.00046875,,Recorded at 15:40:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:29:07-08:00,WAV,WAV,audio/x-wav,15
6233,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_165000.WAV,GRABADOR-SDZG-AM-11,20190616_165000.WAV,46080360,1,1,384000,768000,16,16.06.2019 16:50,60.00046875,,Recorded at 16:50:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:00:43-08:00,WAV,WAV,audio/x-wav,16
6810,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_170000.WAV,GRABADOR-SDZG-AM-11,20190620_170000.WAV,46080360,1,1,384000,768000,16,20.06.2019 17:00,60.00046875,,Recorded at 17:00:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:50:21-08:00,WAV,WAV,audio/x-wav,17
5809,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_181000.WAV,GRABADOR-SDZG-AM-11,20190613_181000.WAV,46080360,1,1,384000,768000,16,13.06.2019 18:10,60.00046875,,Recorded at 18:10:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:24:17-08:00,WAV,WAV,audio/x-wav,18
7547,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_195000.WAV,GRABADOR-SDZG-AM-11,20190625_195000.WAV,46080360,1,1,384000,768000,16,25.06.2019 19:50,60.00046875,,Recorded at 19:50:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:53:58-08:00,WAV,WAV,audio/x-wav,19
7694,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_202000.WAV,GRABADOR-SDZG-AM-11,20190626_202000.WAV,46080360,1,1,384000,768000,16,26.06.2019 20:20,60.00046875,,Recorded at 20:20:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:06:40-08:00,WAV,WAV,audio/x-wav,20
7554,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_210000.WAV,GRABADOR-SDZG-AM-11,20190625_210000.WAV,46080360,1,1,384000,768000,16,25.06.2019 21:00,60.00046875,,Recorded at 21:00:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:54:34-08:00,WAV,WAV,audio/x-wav,21
7274,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_222000.WAV,GRABADOR-SDZG-AM-11,20190623_222000.WAV,46080360,1,1,384000,768000,16,23.06.2019 22:20,60.00046875,,Recorded at 22:20:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:30:22-08:00,WAV,WAV,audio/x-wav,22
8290,AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190630_234000.WAV,GRABADOR-SDZG-AM-11,20190630_234000.WAV,46080360,1,1,384000,768000,16,30.06.2019 23:40,60.00046875,,Recorded at 23:40:00 30/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:57:41-08:00,WAV,WAV,audio/x-wav,23
12401,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190704_004000.WAV,GRABADOR-SDZG-AM-14,20190704_004000.WAV,46080360,1,1,384000,768000,16,04.07.2019 00:40,60.00046875,,Recorded at 00:40:00 04/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:52:20-08:00,WAV,WAV,audio/x-wav,0
10679,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_014000.WAV,GRABADOR-SDZG-AM-14,20190622_014000.WAV,46080360,1,1,384000,768000,16,22.06.2019 01:40,60.00046875,,Recorded at 01:40:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:58:27-08:00,WAV,WAV,audio/x-wav,1
10681,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_020000.WAV,GRABADOR-SDZG-AM-14,20190622_020000.WAV,46080360,1,1,384000,768000,16,22.06.2019 02:00,60.00046875,,Recorded at 02:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:58:30-08:00,WAV,WAV,audio/x-wav,2
10544,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190621_031000.WAV,GRABADOR-SDZG-AM-14,20190621_031000.WAV,46080360,1,1,384000,768000,16,21.06.2019 03:10,60.00046875,,Recorded at 03:10:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:54:14-08:00,WAV,WAV,audio/x-wav,3
12568,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190705_043000.WAV,GRABADOR-SDZG-AM-14,20190705_043000.WAV,46080360,1,1,384000,768000,16,05.07.2019 04:30,60.00046875,,Recorded at 04:30:00 05/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:57:33-08:00,WAV,WAV,audio/x-wav,4
10702,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190622_053000.WAV,GRABADOR-SDZG-AM-14,20190622_053000.WAV,46080360,1,1,384000,768000,16,22.06.2019 05:30,60.00046875,,Recorded at 05:30:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:59:10-08:00,WAV,WAV,audio/x-wav,5
11857,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190630_060000.WAV,GRABADOR-SDZG-AM-14,20190630_060000.WAV,46080360,1,1,384000,768000,16,30.06.2019 06:00,60.00046875,,Recorded at 06:00:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:35:17-08:00,WAV,WAV,audio/x-wav,6
11575,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190628_070000.WAV,GRABADOR-SDZG-AM-14,20190628_070000.WAV,46080360,1,1,384000,768000,16,28.06.2019 07:00,60.00046875,,Recorded at 07:00:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:26:28-08:00,WAV,WAV,audio/x-wav,7
12302,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190703_081000.WAV,GRABADOR-SDZG-AM-14,20190703_081000.WAV,46080360,1,1,384000,768000,16,03.07.2019 08:10,60.00046875,,Recorded at 08:10:00 03/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:49:13-08:00,WAV,WAV,audio/x-wav,8
12743,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190706_094000.WAV,GRABADOR-SDZG-AM-14,20190706_094000.WAV,46080360,1,1,384000,768000,16,06.07.2019 09:40,60.00046875,,Recorded at 09:40:00 06/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 15:03:02-08:00,WAV,WAV,audio/x-wav,9
12171,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190702_102000.WAV,GRABADOR-SDZG-AM-14,20190702_102000.WAV,46080360,1,1,384000,768000,16,02.07.2019 10:20,60.00046875,,Recorded at 10:20:00 02/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:45:06-08:00,WAV,WAV,audio/x-wav,10
11888,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190630_111000.WAV,GRABADOR-SDZG-AM-14,20190630_111000.WAV,46080360,1,1,384000,768000,16,30.06.2019 11:10,60.00046875,,Recorded at 11:10:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:36:16-08:00,WAV,WAV,audio/x-wav,11
9594,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190614_125000.WAV,GRABADOR-SDZG-AM-14,20190614_125000.WAV,46080360,1,1,384000,768000,16,14.06.2019 12:50,60.00046875,,Recorded at 12:50:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:24:38-08:00,WAV,WAV,audio/x-wav,12
11470,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190627_133000.WAV,GRABADOR-SDZG-AM-14,20190627_133000.WAV,46080360,1,1,384000,768000,16,27.06.2019 13:30,60.00046875,,Recorded at 13:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:23:11-08:00,WAV,WAV,audio/x-wav,13
9893,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190616_144000.WAV,GRABADOR-SDZG-AM-14,20190616_144000.WAV,46080360,1,1,384000,768000,16,16.06.2019 14:40,60.00046875,,Recorded at 14:40:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:33:56-08:00,WAV,WAV,audio/x-wav,14
12348,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190703_155000.WAV,GRABADOR-SDZG-AM-14,20190703_155000.WAV,46080360,1,1,384000,768000,16,03.07.2019 15:50,60.00046875,,Recorded at 15:50:00 03/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:50:40-08:00,WAV,WAV,audio/x-wav,15
11343,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190626_162000.WAV,GRABADOR-SDZG-AM-14,20190626_162000.WAV,46080360,1,1,384000,768000,16,26.06.2019 16:20,60.00046875,,Recorded at 16:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:19:13-08:00,WAV,WAV,audio/x-wav,16
12504,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190704_175000.WAV,GRABADOR-SDZG-AM-14,20190704_175000.WAV,46080360,1,1,384000,768000,16,04.07.2019 17:50,60.00046875,,Recorded at 17:50:00 04/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:55:33-08:00,WAV,WAV,audio/x-wav,17
9772,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190615_183000.WAV,GRABADOR-SDZG-AM-14,20190615_183000.WAV,46080360,1,1,384000,768000,16,15.06.2019 18:30,60.00046875,,Recorded at 18:30:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:30:10-08:00,WAV,WAV,audio/x-wav,18
11796,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190629_195000.WAV,GRABADOR-SDZG-AM-14,20190629_195000.WAV,46080360,1,1,384000,768000,16,29.06.2019 19:50,60.00046875,,Recorded at 19:50:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:33:23-08:00,WAV,WAV,audio/x-wav,19
12661,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190705_200000.WAV,GRABADOR-SDZG-AM-14,20190705_200000.WAV,46080360,1,1,384000,768000,16,05.07.2019 20:00,60.00046875,,Recorded at 20:00:00 05/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 15:00:28-08:00,WAV,WAV,audio/x-wav,20
11951,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190630_214000.WAV,GRABADOR-SDZG-AM-14,20190630_214000.WAV,46080360,1,1,384000,768000,16,30.06.2019 21:40,60.00046875,,Recorded at 21:40:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:38:13-08:00,WAV,WAV,audio/x-wav,21
12819,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190706_222000.WAV,GRABADOR-SDZG-AM-14,20190706_222000.WAV,46080360,1,1,384000,768000,16,06.07.2019 22:20,60.00046875,,Recorded at 22:20:00 06/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 15:05:16-08:00,WAV,WAV,audio/x-wav,22
9948,AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190616_235000.WAV,GRABADOR-SDZG-AM-14,20190616_235000.WAV,46080360,1,1,384000,768000,16,16.06.2019 23:50,60.00046875,,Recorded at 23:50:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:35:40-08:00,WAV,WAV,audio/x-wav,23
13576,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_002000.WAV,GRABADOR-SDZG-AM-15,20190615_002000.WAV,46080360,1,1,384000,768000,16,15.06.2019 00:20,60.00046875,,Recorded at 00:20:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:31:01-08:00,WAV,WAV,audio/x-wav,0
15596,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190629_010000.WAV,GRABADOR-SDZG-AM-15,20190629_010000.WAV,46080360,1,1,384000,768000,16,29.06.2019 01:00,60.00046875,,Recorded at 01:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:25:30-08:00,WAV,WAV,audio/x-wav,1
15750,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190630_024000.WAV,GRABADOR-SDZG-AM-15,20190630_024000.WAV,46080360,1,1,384000,768000,16,30.06.2019 02:40,60.00046875,,Recorded at 02:40:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:38:50-08:00,WAV,WAV,audio/x-wav,2
14890,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_032000.WAV,GRABADOR-SDZG-AM-15,20190624_032000.WAV,46080360,1,1,384000,768000,16,24.06.2019 03:20,60.00046875,,Recorded at 03:20:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:24:25-08:00,WAV,WAV,audio/x-wav,3
14755,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190623_045000.WAV,GRABADOR-SDZG-AM-15,20190623_045000.WAV,46080360,1,1,384000,768000,16,23.06.2019 04:50,60.00046875,,Recorded at 04:50:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:12:42-08:00,WAV,WAV,audio/x-wav,4
13320,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_054000.WAV,GRABADOR-SDZG-AM-15,20190613_054000.WAV,46080360,1,1,384000,768000,16,13.06.2019 05:40,60.00046875,,Recorded at 05:40:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:08:55-08:00,WAV,WAV,audio/x-wav,5
15343,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190627_065000.WAV,GRABADOR-SDZG-AM-15,20190627_065000.WAV,46080360,1,1,384000,768000,16,27.06.2019 06:50,60.00046875,,Recorded at 06:50:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:03:37-08:00,WAV,WAV,audio/x-wav,6
15347,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190627_073000.WAV,GRABADOR-SDZG-AM-15,20190627_073000.WAV,46080360,1,1,384000,768000,16,27.06.2019 07:30,60.00046875,,Recorded at 07:30:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:03:58-08:00,WAV,WAV,audio/x-wav,7
13770,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190616_084000.WAV,GRABADOR-SDZG-AM-15,20190616_084000.WAV,46080360,1,1,384000,768000,16,16.06.2019 08:40,60.00046875,,Recorded at 08:40:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:47:41-08:00,WAV,WAV,audio/x-wav,8
14350,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_092000.WAV,GRABADOR-SDZG-AM-15,20190620_092000.WAV,46080360,1,1,384000,768000,16,20.06.2019 09:20,60.00046875,,Recorded at 09:20:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:37:45-08:00,WAV,WAV,audio/x-wav,9
15798,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190630_104000.WAV,GRABADOR-SDZG-AM-15,20190630_104000.WAV,46080360,1,1,384000,768000,16,30.06.2019 10:40,60.00046875,,Recorded at 10:40:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:42:44-08:00,WAV,WAV,audio/x-wav,10
15659,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190629_113000.WAV,GRABADOR-SDZG-AM-15,20190629_113000.WAV,46080360,1,1,384000,768000,16,29.06.2019 11:30,60.00046875,,Recorded at 11:30:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:30:57-08:00,WAV,WAV,audio/x-wav,11
13504,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190614_122000.WAV,GRABADOR-SDZG-AM-15,20190614_122000.WAV,46080360,1,1,384000,768000,16,14.06.2019 12:20,60.00046875,,Recorded at 12:20:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:24:48-08:00,WAV,WAV,audio/x-wav,12
14233,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190619_135000.WAV,GRABADOR-SDZG-AM-15,20190619_135000.WAV,46080360,1,1,384000,768000,16,19.06.2019 13:50,60.00046875,,Recorded at 13:50:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:27:39-08:00,WAV,WAV,audio/x-wav,13
14957,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_143000.WAV,GRABADOR-SDZG-AM-15,20190624_143000.WAV,46080360,1,1,384000,768000,16,24.06.2019 14:30,60.00046875,,Recorded at 14:30:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:30:15-08:00,WAV,WAV,audio/x-wav,14
14384,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_150000.WAV,GRABADOR-SDZG-AM-15,20190620_150000.WAV,46080360,1,1,384000,768000,16,20.06.2019 15:00,60.00046875,,Recorded at 15:00:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:40:37-08:00,WAV,WAV,audio/x-wav,15
13819,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190616_165000.WAV,GRABADOR-SDZG-AM-15,20190616_165000.WAV,46080360,1,1,384000,768000,16,16.06.2019 16:50,60.00046875,,Recorded at 16:50:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:51:55-08:00,WAV,WAV,audio/x-wav,16
15551,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190628_173000.WAV,GRABADOR-SDZG-AM-15,20190628_173000.WAV,46080360,1,1,384000,768000,16,28.06.2019 17:30,60.00046875,,Recorded at 17:30:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:21:37-08:00,WAV,WAV,audio/x-wav,17
15123,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190625_181000.WAV,GRABADOR-SDZG-AM-15,20190625_181000.WAV,46080360,1,1,384000,768000,16,25.06.2019 18:10,60.00046875,,Recorded at 18:10:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:44:36-08:00,WAV,WAV,audio/x-wav,18
15708,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190629_194000.WAV,GRABADOR-SDZG-AM-15,20190629_194000.WAV,46080360,1,1,384000,768000,16,29.06.2019 19:40,60.00046875,,Recorded at 19:40:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:35:12-08:00,WAV,WAV,audio/x-wav,19
13407,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_201000.WAV,GRABADOR-SDZG-AM-15,20190613_201000.WAV,46080360,1,1,384000,768000,16,13.06.2019 20:10,60.00046875,,Recorded at 20:10:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:16:26-08:00,WAV,WAV,audio/x-wav,20
15284,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190626_210000.WAV,GRABADOR-SDZG-AM-15,20190626_210000.WAV,46080360,1,1,384000,768000,16,26.06.2019 21:00,60.00046875,,Recorded at 21:00:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:58:32-08:00,WAV,WAV,audio/x-wav,21
13706,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_220000.WAV,GRABADOR-SDZG-AM-15,20190615_220000.WAV,46080360,1,1,384000,768000,16,15.06.2019 22:00,60.00046875,,Recorded at 22:00:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:42:15-08:00,WAV,WAV,audio/x-wav,22
14866,AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190623_232000.WAV,GRABADOR-SDZG-AM-15,20190623_232000.WAV,46080360,1,1,384000,768000,16,23.06.2019 23:20,60.00046875,,Recorded at 23:20:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:22:20-08:00,WAV,WAV,audio/x-wav,23
